GeneID	1577_d7_CD46	1578_d7_CD46	1599_d7_CD46	1577_d7_ISG15	1578_d7_ISG15	1599_d7_ISG15	1577_d7_UBA7	1578_d7_UBA7	1599_d7_UBA7	1577_d7_STAT1	1578_d7_STAT1	1599_d7_STAT1
ENSG00000238142	34	45	139	31	68	113	20	79	109	32	89	129
ENSG00000272426	6	1	11	2	4	5	1	6	3	3	5	8
ENSG00000117122	1	0	6	0	1	0	0	2	2	2	0	1
ENSG00000226526	1	0	1	1	0	1	2	0	0	0	0	0
ENSG00000159363	1632	1206	2380	1114	1290	1756	941	1929	2000	1770	1850	2136
ENSG00000117118	2095	1618	3695	1632	1963	3101	1386	2641	3013	2406	2508	3061
ENSG00000117115	6	11	96	4	3	142	7	3	138	6	8	133
ENSG00000204362	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000282843	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000142623	0	0	2	0	0	0	0	0	0	0	0	0
ENSG00000142619	0	0	1	0	0	0	0	2	0	0	0	0
ENSG00000159339	3	7	106	0	24	160	2	19	108	5	11	167
ENSG00000276747	0	0	0	0	1	0	0	0	0	1	0	0
ENSG00000227751	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000179051	6797	5294	11715	4720	5864	8370	4194	8171	8818	7469	7742	8831
ENSG00000074964	2	4	6	2	5	1	1	5	5	2	2	2
ENSG00000236648	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000117148	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000284653	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261781	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000117154	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000230035	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225387	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000179023	0	0	1	0	0	1	0	1	0	0	0	1
ENSG00000009709	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000179002	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255275	1	0	3	1	0	0	0	0	4	0	0	0
ENSG00000159423	289	257	527	192	291	307	166	460	387	400	416	458
ENSG00000169991	666	459	1362	524	516	1028	381	763	1096	874	767	1083
ENSG00000127481	8873	4793	19233	6935	6446	14691	5415	8381	15316	9577	6645	12382
ENSG00000230424	12	9	25	10	22	13	7	23	21	11	11	36
ENSG00000127463	1829	1545	3920	1487	1781	2913	1251	2442	3120	2449	2552	2966
ENSG00000053372	2039	1641	4028	1525	1877	2864	1338	2789	3097	2524	2825	3355
ENSG00000162482	17	5	30	8	11	19	17	23	26	17	17	15
ENSG00000053371	1063	913	2115	748	995	1513	689	1486	1617	1252	1496	1707
ENSG00000040487	413	298	674	278	341	518	276	530	565	472	468	534
ENSG00000077549	9850	8371	17108	6459	9233	12187	6088	14221	13875	10671	13833	14230
ENSG00000235185	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000173436	165	108	285	97	128	212	115	177	215	164	165	236
ENSG00000158747	13	33	38	11	36	19	11	72	46	14	65	66
ENSG00000270136	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000158748	1	0	4	3	0	2	0	3	2	3	1	5
ENSG00000162542	1040	664	1638	751	832	1340	558	1033	1375	982	955	1261
ENSG00000178828	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000235434	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000169914	718	491	1208	500	593	925	471	805	1069	891	796	934
ENSG00000188784	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000188257	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000127472	2	1	5	1	3	3	2	5	0	0	0	0
ENSG00000117215	10	4	10	11	7	15	9	7	10	31	11	29
ENSG00000158786	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000227066	0	0	3	0	1	5	0	1	3	1	3	0
ENSG00000187980	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000225986	0	0	0	0	2	2	0	1	3	0	2	0
ENSG00000162543	1	3	14	3	7	9	1	16	8	3	11	8
ENSG00000228105	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000284710	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000158816	0	0	2	0	0	0	0	1	1	0	0	1
ENSG00000226664	2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236963	3	0	0	1	0	0	2	0	0	3	0	0
ENSG00000226487	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000284641	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000284743	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000162545	2	1	0	0	1	1	0	2	1	4	1	0
ENSG00000090432	1043	681	2018	771	873	1605	695	1242	1656	1215	1256	1633
ENSG00000183114	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000158825	2	0	25	0	0	32	0	1	38	2	0	52
ENSG00000158828	323	140	227	173	185	196	199	239	237	341	190	257
ENSG00000117242	171	103	202	107	105	152	107	149	182	209	163	201
ENSG00000244038	9384	6233	12931	7434	6858	10663	6513	10388	11970	11406	9806	11979
ENSG00000117245	1	0	0	0	2	3	1	1	4	0	2	1
ENSG00000189410	5	8	17	2	6	5	4	13	12	8	16	10
ENSG00000233069	0	0	0	0	0	1	0	0	2	0	0	0
ENSG00000127483	7607	4921	13288	5730	5834	10002	4690	8700	11495	8890	7795	10836
ENSG00000075151	3624	2537	7447	2575	2982	5336	2063	4426	6138	3849	3766	5497
ENSG00000117298	2989	1659	3054	3027	3116	4316	1836	2894	2701	3219	2686	2415
ENSG00000236936	1	0	7	0	0	4	2	2	2	0	2	2
ENSG00000231105	40	16	36	34	27	36	17	21	36	61	38	55
ENSG00000236009	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000142794	117	111	30	83	106	13	65	210	15	169	172	20
ENSG00000162551	73	8	24	43	19	14	17	16	7	38	10	8
ENSG00000233431	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000076864	7	7	16	15	11	12	4	16	10	10	14	9
ENSG00000090686	6125	4062	8934	4760	5439	8094	4043	7038	7241	6980	6600	6793
ENSG00000187942	44	35	31	35	42	27	30	59	36	68	59	29
ENSG00000142798	196	193	198	201	219	188	110	250	176	150	184	93
ENSG00000219073	0	1	0	0	0	0	1	0	0	0	0	0
ENSG00000142789	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000228397	22	14	18	20	11	24	11	21	30	23	26	30
ENSG00000070831	7142	5787	13460	5535	6668	10949	4893	9602	11708	8482	9262	11281
ENSG00000271840	8	2	11	7	2	7	3	3	4	3	5	11
ENSG00000162552	9	9	30	6	3	8	1	6	5	6	4	11
ENSG00000184677	1901	1521	3624	1403	1855	2639	1220	2622	3079	2156	2084	2588
ENSG00000070886	0	1	1	0	2	0	0	1	2	0	0	2
ENSG00000173372	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000159189	0	0	1	1	0	0	0	0	2	0	0	0
ENSG00000173369	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000133216	89	39	102	82	82	110	40	58	107	70	36	61
ENSG00000225952	0	0	0	0	2	0	0	0	0	0	0	1
ENSG00000215906	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000227868	0	0	1	0	0	4	0	0	2	1	0	0
ENSG00000004487	4008	2694	6409	2842	3159	5119	2561	4456	5172	4717	4299	5110
ENSG00000240553	1	1	9	0	2	1	0	1	2	0	1	3
ENSG00000169641	813	608	1978	587	817	1550	482	1115	1657	953	1045	1514
ENSG00000179546	2	0	0	0	0	0	2	0	0	15	1	2
ENSG00000261326	233	167	245	152	205	134	121	273	157	239	249	168
ENSG00000284726	12	4	30	3	8	11	5	15	17	8	3	6
ENSG00000125944	7572	5019	13656	5266	6196	10919	4857	8598	11503	8645	8230	10971
ENSG00000125945	183	130	314	108	177	284	103	192	263	167	214	262
ENSG00000249087	42	41	69	30	58	63	31	88	53	63	66	42
ENSG00000271420	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000204219	0	1	2	0	3	0	0	0	2	0	0	0
ENSG00000088280	22	18	24	13	21	22	19	40	14	23	24	12
ENSG00000007968	1903	1230	2887	1412	1432	2492	1391	2105	2660	2444	2075	2749
ENSG00000235052	8	6	10	2	4	8	2	8	9	8	17	2
ENSG00000117318	1963	2255	3420	1349	2292	2222	1156	3678	2604	2023	3845	2921
ENSG00000197880	17	22	25	11	24	20	10	21	26	21	33	32
ENSG00000142676	34634	31346	54345	27497	34152	43149	22171	52242	45554	38113	48834	46626
ENSG00000011007	2301	1567	4120	1804	1891	3215	1421	2679	3585	2757	2525	3348
ENSG00000236810	28	32	80	23	29	33	25	54	46	35	39	45
ENSG00000057757	1408	1269	2537	1027	1326	1996	933	2020	1992	1604	2039	2022
ENSG00000011009	2536	2092	3856	1778	2260	2965	1468	3301	3063	2635	3215	3043
ENSG00000117308	666	492	971	431	525	689	446	790	893	799	799	959
ENSG00000117305	848	750	1498	716	837	1245	567	1263	1200	961	1228	1153
ENSG00000179163	597	404	784	437	453	616	368	744	717	683	597	690
ENSG00000188822	1518	1476	3093	989	1504	2042	831	2411	2671	1678	2145	2446
ENSG00000232557	11	21	29	10	16	10	15	31	20	17	18	8
ENSG00000189266	5499	4464	10736	4450	6125	10175	3412	7909	8729	5849	7438	7937
ENSG00000188529	6544	4649	13072	5017	5948	10561	4451	8259	11099	8248	8076	10066
ENSG00000225315	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000142661	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000230703	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000142677	0	0	3	2	3	15	0	1	4	0	7	9
ENSG00000185436	1119	815	1948	991	1141	2005	762	1304	1739	1154	1148	1705
ENSG00000230023	2	0	1	0	2	0	2	0	1	2	3	1
ENSG00000232298	1	1	1	0	0	0	1	0	0	3	0	0
ENSG00000158055	9	0	8	9	3	12	2	9	9	8	6	6
ENSG00000001460	78	55	156	78	71	135	52	106	136	102	95	113
ENSG00000001461	1111	786	1685	786	1042	1521	668	1311	1473	1208	1261	1393
ENSG00000117602	135	90	235	64	158	209	62	166	177	99	140	189
ENSG00000264443	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000184454	3	1	2	2	1	8	1	1	0	2	3	3
ENSG00000133226	4800	3117	8515	3446	3460	5527	2924	4911	6603	5814	4643	6007
ENSG00000284699	0	0	1	0	0	0	0	0	1	1	3	0
ENSG00000169504	4557	2768	7725	3588	3721	7328	3041	4750	6605	5320	4280	6373
ENSG00000020633	9489	8518	17542	7310	10196	15050	5685	13909	14649	10841	12846	14046
ENSG00000229162	44	34	73	16	20	40	21	57	52	46	38	35
ENSG00000261025	0	0	0	0	0	2	2	0	1	0	0	0
ENSG00000233755	7	2	9	8	4	4	2	14	6	13	12	8
ENSG00000231953	2	1	3	0	1	0	1	0	3	1	0	3
ENSG00000117614	1656	1419	3213	1214	1577	2739	1054	2265	2400	1752	2209	2193
ENSG00000284657	5	2	18	5	1	6	4	8	7	4	9	4
ENSG00000117616	4908	4237	8753	3818	5132	7110	3240	6839	6562	5499	6576	5607
ENSG00000272432	10	13	16	12	10	11	11	18	19	20	17	15
ENSG00000187010	22	1	84	30	6	54	28	0	69	58	2	43
ENSG00000183726	2646	2073	4041	2133	2625	3807	1676	3307	3595	2856	3170	3367
ENSG00000188672	7	1	19	12	1	10	15	7	15	12	6	15
ENSG00000204178	934	611	1423	765	787	1215	646	1085	1242	1136	1078	1236
ENSG00000157978	1903	1497	2971	1309	1662	2212	1315	2432	2464	2303	2199	2394
ENSG00000225643	10	2	10	2	1	2	3	5	8	8	6	12
ENSG00000117643	165	42	222	130	46	219	121	70	194	210	61	211
ENSG00000233478	7	3	7	1	1	2	2	1	2	2	1	3
ENSG00000162430	460	307	942	321	332	768	271	508	906	493	427	766
ENSG00000255054	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228172	10	4	25	11	12	14	7	17	13	13	14	23
ENSG00000117640	799	588	1143	531	689	908	462	1102	884	851	991	931
ENSG00000272478	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000127423	156	96	279	109	113	200	83	164	250	223	168	261
ENSG00000236528	0	0	1	3	1	3	2	3	2	3	1	2
ENSG00000182749	378	254	331	231	228	192	201	420	311	407	422	247
ENSG00000117632	7228	5789	15148	5089	6520	11292	4911	10099	11610	8412	10387	12549
ENSG00000158006	422	232	574	294	227	456	257	390	519	496	334	452
ENSG00000158008	0	0	1	0	0	0	0	2	1	1	0	0
ENSG00000158014	0	1	1	0	0	0	0	1	0	0	0	0
ENSG00000158022	40	0	1	42	0	0	28	0	0	54	0	0
ENSG00000175087	654	346	805	598	359	798	419	487	682	748	526	713
ENSG00000197245	0	0	0	0	0	2	1	1	0	0	0	0
ENSG00000282872	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236782	20	7	20	11	7	7	9	14	15	10	5	6
ENSG00000142684	0	1	1	2	0	4	1	0	1	0	0	0
ENSG00000142675	591	494	431	557	585	435	431	749	462	876	859	521
ENSG00000188782	0	0	0	0	0	0	1	0	0	2	1	0
ENSG00000130695	1218	683	2278	833	794	1672	698	1233	2032	1410	1012	1835
ENSG00000142669	3238	2502	4703	2125	2491	3255	1805	4291	4464	3625	3681	4454
ENSG00000158062	889	838	1798	580	933	1076	574	1205	1251	962	1338	1149
ENSG00000169442	2841	2583	4003	2334	2763	2931	1738	4710	4070	3298	4016	4038
ENSG00000176092	7	12	4	13	13	9	13	15	7	11	22	5
ENSG00000176083	0	0	1	0	0	0	1	0	2	0	0	1
ENSG00000131914	1	1	5	0	0	0	1	3	3	1	2	0
ENSG00000117682	1479	899	2325	1040	1086	1819	983	1539	1935	1698	1444	1867
ENSG00000225891	20	8	35	12	9	30	10	18	29	22	15	22
ENSG00000198830	19686	16723	39645	15401	19217	31656	13045	26522	32822	22736	26882	31495
ENSG00000117676	4418	3265	6508	3013	3698	4812	2637	5804	5200	4892	5322	5352
ENSG00000260063	26	32	32	7	12	27	7	21	28	22	32	32
ENSG00000117713	7943	4884	13499	5870	5699	10498	4929	8433	13223	8936	6803	10811
ENSG00000060642	438	339	756	353	419	583	275	535	597	515	473	547
ENSG00000204160	1816	1312	2939	1235	1476	2125	1142	2091	2401	2181	2071	2342
ENSG00000175793	21	23	21	13	23	24	15	37	23	16	24	22
ENSG00000226698	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000142751	1445	1091	2196	991	1152	1584	961	1750	1807	1617	1723	1854
ENSG00000198746	510	434	1025	413	598	926	344	676	764	561	669	739
ENSG00000090273	4408	3268	6754	2827	4004	5317	2720	5421	5497	4948	5567	5882
ENSG00000131910	3	2	5	1	6	4	2	7	4	2	1	3
ENSG00000175707	17	15	10	9	11	8	2	22	5	9	31	8
ENSG00000253368	0	0	0	0	1	0	0	0	0	0	4	0
ENSG00000158246	0	0	1	0	0	1	0	0	2	0	2	1
ENSG00000090020	896	684	1596	715	797	1353	603	1166	1487	1008	1027	1155
ENSG00000224311	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000142784	2906	2226	4580	2011	2575	3683	1746	3666	3800	3126	3193	3428
ENSG00000186501	1155	962	2206	799	1036	1607	731	1450	1678	1191	1394	1607
ENSG00000142765	2874	3271	4967	2317	3518	3947	1927	4846	3707	3112	4595	3232
ENSG00000142733	57	66	91	52	55	87	28	85	64	75	90	92
ENSG00000142748	0	0	0	0	0	0	0	0	2	0	0	0
ENSG00000174950	0	0	4	0	0	0	0	0	0	0	1	0
ENSG00000181773	10	9	36	11	15	35	18	12	29	31	18	27
ENSG00000158195	6402	4528	11000	4796	5678	9004	4034	7910	9018	7017	7057	8279
ENSG00000241169	1	3	12	4	5	1	2	3	2	8	7	4
ENSG00000237429	2	2	3	5	2	3	0	3	1	0	3	2
ENSG00000126705	838	659	1586	600	827	1232	496	1139	1252	870	989	1135
ENSG00000000938	2112	2350	4886	1099	2218	2868	1083	3925	3852	2141	3600	4176
ENSG00000233975	5	2	6	4	3	5	1	2	6	0	1	6
ENSG00000126709	12811	11613	25930	29855	35939	61652	7775	16153	19711	3099	6876	6269
ENSG00000225886	119	90	269	271	417	560	62	165	217	35	64	68
ENSG00000009780	300	274	553	238	323	463	198	441	457	319	445	454
ENSG00000117758	1171	926	1943	891	1182	1610	738	1702	1648	1333	1534	1444
ENSG00000117751	1839	1241	2916	1361	1466	2319	1091	2197	2737	2095	2079	2488
ENSG00000130775	2877	2129	4208	2420	2575	4382	1802	3434	3656	3281	3351	3308
ENSG00000117748	1998	1513	3329	1611	1710	2581	1255	2549	2727	2245	2465	2737
ENSG00000130768	17	3	10	14	10	9	13	9	18	25	12	25
ENSG00000227050	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000158156	310	220	425	228	258	326	173	346	341	341	343	326
ENSG00000158161	1469	883	2173	1086	1012	1614	883	1516	1910	1647	1329	1723
ENSG00000169403	998	384	1015	540	324	569	577	673	828	1116	622	940
ENSG00000126698	4029	2766	6530	3102	3466	5177	2597	5234	5461	4514	5115	5671
ENSG00000130770	3906	3206	5411	3062	3424	4195	2571	4851	4620	4012	5006	4673
ENSG00000270605	331	590	658	282	701	490	216	888	615	431	794	575
ENSG00000271398	13	10	11	16	9	9	19	12	14	19	19	6
ENSG00000130766	963	647	1743	816	789	1454	674	1061	1574	1153	939	1389
ENSG00000130772	683	597	1289	603	709	1052	488	1010	1030	854	1079	1255
ENSG00000204138	1429	1099	2751	1301	1507	3020	995	1775	2409	1664	1383	1947
ENSG00000180198	4464	3039	7666	2998	3280	5076	2690	4965	6051	5079	5131	6361
ENSG00000180098	851	626	1430	662	774	1055	513	1164	1213	958	1072	1242
ENSG00000197989	981	806	1554	708	881	1190	600	1331	1288	1146	1311	1299
ENSG00000120656	750	572	1049	660	631	903	469	994	961	901	871	977
ENSG00000188060	2	7	14	2	5	8	6	19	21	12	20	19
ENSG00000229388	11	2	13	3	1	9	4	14	13	9	4	9
ENSG00000270103	0	3	5	0	2	1	4	2	1	3	1	6
ENSG00000162419	927	666	1675	644	711	1394	611	1111	1457	1107	970	1534
ENSG00000198492	3122	2188	5682	2373	2533	4552	1958	3809	4953	3958	3537	4848
ENSG00000116329	16	2	21	11	10	13	17	10	18	14	13	17
ENSG00000233427	1	0	1	2	1	2	1	3	7	5	0	1
ENSG00000159023	2056	1071	3047	1578	1290	2492	1384	1831	2620	2263	1481	2287
ENSG00000253304	0	0	1	0	1	0	0	0	0	0	1	2
ENSG00000225750	2	1	3	1	0	3	2	0	3	0	1	5
ENSG00000116350	6231	4757	9278	4543	5645	8026	4331	7343	8250	7446	7095	7525
ENSG00000116353	565	420	982	391	498	724	328	684	816	589	626	782
ENSG00000237934	6	4	17	9	1	7	3	12	14	2	9	16
ENSG00000060656	22	14	67	20	45	141	14	21	32	6	36	26
ENSG00000230523	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000228176	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000284676	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233399	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000233372	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000236335	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231949	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000162510	5	2	26	4	5	13	7	19	14	3	7	21
ENSG00000186056	55	41	97	37	49	84	36	89	101	61	62	69
ENSG00000162511	24768	20013	43529	16598	21999	31820	14614	35587	38751	27570	30837	37171
ENSG00000229607	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223382	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235143	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000162512	30	28	41	9	26	18	19	37	36	26	42	18
ENSG00000134644	2440	1727	5386	1796	2085	4106	1506	2790	4354	2778	2658	3871
ENSG00000084628	0	0	0	1	0	4	0	0	1	0	0	1
ENSG00000060688	2030	1537	3532	1442	1749	2580	1267	2501	2858	2362	2548	3049
ENSG00000121766	701	493	949	539	518	760	415	816	815	791	853	879
ENSG00000229044	0	0	6	0	0	1	2	1	3	2	0	3
ENSG00000121769	39	56	118	29	39	91	20	88	112	42	84	101
ENSG00000168528	66	228	898	28	219	603	38	350	772	57	380	646
ENSG00000229167	0	0	0	0	0	2	0	0	2	3	0	0
ENSG00000142910	0	2	4	0	0	5	0	2	4	0	0	3
ENSG00000121764	5	4	26	1	4	16	2	3	20	10	3	14
ENSG00000162517	1454	1282	2784	1160	1512	2285	969	2153	2234	1691	2004	2197
ENSG00000235790	4	16	44	2	15	23	6	11	37	6	8	16
ENSG00000264078	0	0	5	0	0	3	1	1	4	1	1	2
ENSG00000084636	351	1330	3913	264	1476	2759	223	1968	2217	335	1759	1304
ENSG00000121753	7	12	9	11	17	15	11	14	3	17	33	8
ENSG00000254545	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000134668	1	0	3	0	0	4	2	0	3	1	2	0
ENSG00000203620	0	0	1	0	0	0	0	1	0	0	1	0
ENSG00000269967	19	15	38	11	13	17	13	7	19	23	16	11
ENSG00000184007	8188	6130	12457	6106	6970	10381	5889	9448	10520	9837	9543	10244
ENSG00000228634	13	5	41	15	4	14	10	10	15	11	14	11
ENSG00000284702	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000121774	7513	5620	13709	5377	7038	11321	4952	9502	11400	8363	9475	10856
ENSG00000203325	7	6	15	12	5	10	4	7	8	5	7	9
ENSG00000121775	725	612	1274	491	636	988	436	995	1151	825	944	1098
ENSG00000025800	2696	1962	4226	1892	2273	3562	1647	3214	3757	3033	2988	3526
ENSG00000084652	4563	3017	6693	3372	3370	4946	2847	4953	5812	5327	4668	5270
ENSG00000160050	421	385	814	328	460	591	284	708	585	508	766	670
ENSG00000224066	6	5	24	3	7	12	7	5	12	8	10	10
ENSG00000160051	89	74	236	51	110	177	66	154	186	106	138	143
ENSG00000222046	22	12	45	10	12	21	6	16	37	13	13	19
ENSG00000160055	157	141	388	105	179	297	105	226	307	192	260	244
ENSG00000084623	6479	4720	9634	4635	5285	7280	3980	8370	8667	7440	8246	9253
ENSG00000183615	17	11	48	6	16	30	13	20	34	22	33	36
ENSG00000182866	2622	3250	5319	1588	3232	3204	1455	5592	3944	3161	6300	4483
ENSG00000116478	9169	7505	15580	6370	8665	11741	5583	12932	13066	10097	12138	12422
ENSG00000175130	12828	12720	20817	7394	12896	13423	7199	21030	15386	13549	21272	16708
ENSG00000233775	0	5	1	2	3	3	2	0	1	0	6	0
ENSG00000162526	9	10	22	1	12	15	14	12	14	10	12	13
ENSG00000225828	196	167	247	112	165	170	105	239	182	200	222	159
ENSG00000160058	1611	1199	2272	1195	1276	1919	964	1811	1867	1764	1665	1676
ENSG00000254553	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000273274	0	0	0	0	0	1	0	1	0	1	0	0
ENSG00000160062	19	7	9	18	9	19	12	13	19	28	11	18
ENSG00000176261	1391	990	2185	1079	1154	1631	952	1604	1607	1584	1773	1910
ENSG00000162521	7493	5093	11456	5504	5966	9374	4748	8775	9669	9046	8713	9855
ENSG00000162520	2	0	1	1	0	1	0	0	0	0	1	0
ENSG00000224409	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000162522	14	8	37	5	11	41	5	15	46	19	20	30
ENSG00000134684	5049	3288	8419	3550	3941	6761	3370	5884	6942	6524	5813	7191
ENSG00000116497	1959	1643	3799	1635	1867	3244	1346	2619	3198	2367	2520	3029
ENSG00000160097	15	14	32	17	22	30	8	24	31	18	24	19
ENSG00000121905	3	2	1	5	0	0	0	1	4	1	0	2
ENSG00000121900	1	0	1	2	1	5	0	1	2	1	1	4
ENSG00000116514	541	386	1045	389	496	979	339	683	863	548	614	798
ENSG00000236065	3	1	17	1	6	7	1	10	6	10	5	11
ENSG00000004455	5463	4150	11306	4225	5277	8753	3436	7323	9044	6188	7174	8858
ENSG00000142920	9	7	16	3	10	11	5	11	13	8	6	14
ENSG00000116525	440	311	696	294	334	530	226	491	626	436	384	491
ENSG00000284721	1	0	0	0	0	0	1	1	1	1	0	0
ENSG00000160094	595	478	875	429	540	693	313	804	744	597	678	670
ENSG00000270115	0	3	13	1	1	6	1	4	4	2	2	4
ENSG00000184389	2	3	4	4	1	3	0	0	1	0	1	4
ENSG00000225313	18	15	102	22	11	44	16	18	49	18	24	48
ENSG00000134686	1140	930	2360	746	1065	1788	585	1432	1906	1132	1442	1909
ENSG00000233246	1	1	2	2	0	3	1	1	0	0	1	2
ENSG00000121903	143	72	297	105	82	226	86	190	249	163	105	219
ENSG00000121904	0	3	3	1	0	0	0	4	0	0	0	2
ENSG00000176256	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000231163	0	0	0	0	0	1	0	0	0	0	0	0
ENSG00000142698	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000163866	1127	807	2015	860	984	1541	734	1447	1520	1194	1336	1512
ENSG00000189280	0	0	0	1	1	2	1	0	0	0	0	0
ENSG00000189433	1	0	0	0	0	0	0	0	0	0	1	0
ENSG00000255811	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000188910	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000187513	5	2	1	4	4	8	1	4	1	6	2	0
ENSG00000230163	31	32	45	21	37	44	22	50	59	32	47	31
ENSG00000116544	34	50	63	29	47	41	20	102	62	36	93	79
ENSG00000284773	106	83	183	80	112	149	63	156	126	124	129	134
ENSG00000271741	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243749	0	0	1	0	1	1	1	1	0	0	0	3
ENSG00000163867	566	434	900	431	538	702	399	811	736	682	708	679
ENSG00000197056	191	108	321	100	132	245	106	225	287	203	172	234
ENSG00000284640	0	0	1	3	0	0	1	0	0	2	0	1
ENSG00000116560	15600	11215	28930	11425	12980	22992	9787	18265	25852	18410	17697	23065
ENSG00000146463	1714	1113	3355	1276	1494	2581	1047	2118	2758	1947	1856	2408
ENSG00000227409	1	1	0	3	1	1	0	1	1	0	3	3
ENSG00000142687	2206	1767	4234	1708	2076	3789	1395	2808	3461	2671	2549	3334
ENSG00000020129	1471	1082	2761	1047	1383	2258	965	1645	2271	1643	1582	2142
ENSG00000239636	63	44	151	40	42	108	33	61	70	49	77	103
ENSG00000116819	62	57	105	48	65	75	40	86	114	75	94	80
ENSG00000126067	4636	3499	8369	3478	3937	6329	3024	6061	6921	5946	5798	7244
ENSG00000142686	637	424	948	419	557	680	394	822	733	610	716	714
ENSG00000092853	1491	877	2396	1000	1046	1768	895	1406	2128	1559	1432	2041
ENSG00000232335	5	1	6	3	1	3	1	1	2	1	4	2
ENSG00000134698	875	698	1769	588	792	1392	569	1144	1508	912	906	1242
ENSG00000092847	1589	1197	3339	1179	1259	2352	1006	1877	2894	2055	1798	2838
ENSG00000271914	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000126070	1227	893	2387	963	981	1878	813	1436	2001	1318	1379	1670
ENSG00000271554	23	31	42	31	64	78	17	36	39	44	114	97
ENSG00000092850	3	4	7	0	3	3	0	3	6	1	2	1
ENSG00000116863	1112	1055	2005	945	1393	1896	702	1684	1542	1087	1615	1367
ENSG00000171812	9	24	146	11	20	83	6	49	96	22	51	114
ENSG00000054116	1643	1265	2593	1189	1533	2098	1026	2099	2049	1882	2109	2183
ENSG00000116871	5249	4424	9336	3735	5065	7308	3527	6725	7414	6092	6558	7745
ENSG00000054118	7715	5132	13334	5763	6403	10734	4726	8889	11841	8795	8198	11264
ENSG00000214193	132	179	271	90	123	180	75	308	222	182	392	209
ENSG00000142694	82	121	146	51	129	99	59	185	126	118	187	121
ENSG00000116883	21	18	79	18	14	57	11	35	67	25	50	53
ENSG00000196182	3367	2564	5521	2404	3225	4550	2138	4300	4595	3651	3641	4316
